,a.1.1,a.1.2,a.1.3,a.1.4,a.3.1,a.3.2,a.3.3,a.3.4,a.3.5,a.3.6,b.1.1,b.1.2,b.1.3,b.1.4,b.1.5,b.1.6,b.1.7,b.1.8,b.1.9,b.2.1,b.3.1,b.3.2,b.3.3,b.3.4,b.6.1,c,c.1,c.1.1,c.1.2,c.2,c.2.1,c.2.2,c.2.3,c.2.4,c.2.5,c.2.6,c.2.7,c.2.8,c.2.9,c.2.10,c.3.1,c.3.2,c.4.1,c.4.2,c.4.3,c.4.4,c.4.5,c.4.6,c.5.1,d.1.1,d.1.2,d.2.1,d.2.2,d.2.3,d.4.1,d.5.1,d.5.2,d.5.3,d.5.4,d.5.5,e.1.1,e.1.2,e.1.3,f.2.1,f.2.2,f.4.1,f.6.1,f.6.2,f.6.3,g.1.1,g.1.2,g.2.1,g.2.2,g.2.3,g.3.1,g.3.2,g.4.1,g.4.2,g.4.3,g.4.4,g.4.5,h.2.1,h.2.2,h.2.3,h.2.4,h.5.1,i.1.1,i.1.2,i.1.3,i.1.4,i.2.1,i.2.2,i.2.3,i.2.4,i.2.5,i.2.6,i.3.1,i.3.2,i.3.3,i.3.4,i.3.5,i.3.6,j.1.1,j.1.2,j.2.1,j.2.2,j.2.3,j.2.4,j.3.1,j.3.2,j.3.3,j.3.4,j.4.1,j.5.1,j.5.2,j.5.3,j.5.4,j.5.5,j.6.1,j.6.2,j.6.3,j.6.4,j.7.1,j.7.2
i.3.5,0.4209623933107876,0.42538333530915473,0.44602360605996666,0.4917984408271272,0.3115819005983359,0.3923998330553371,0.3907933932842801,0.41969238194780645,0.36616547023187523,0.4283514755271549,0.3485877324355013,0.30135351308194575,0.2653040689205685,0.3850632957370865,0.3903639827410581,0.3617585166963177,0.3779130753394509,0.42651640079673114,0.41379794935012715,0.005725219217726368,0.1329759143943692,0.39905081814581045,0.2376837903279889,0.38275660997479666,0.3048404019249771,0.6228736287559536,0.4965477002761428,0.6391583153682483,0.6751516881282796,0.5946068245713344,0.6495950016753829,0.628562583765472,0.625525794284608,0.5711441757360003,0.6128297949085639,0.6529662212124929,0.6661670983008661,0.6524356000265898,0.6308593953187198,0.6419267379533621,0.5836764278120968,0.5949014051410892,0.720632059875793,0.6824709455807066,0.7100921645741474,0.6714328729228676,0.6701084358600474,0.684708511879702,0.6808666217115872,0.6386312206855745,0.6059745077310061,0.5683018141331787,0.6419120441899067,0.6241734978462763,0.4371651474980547,0.575906953447395,0.4537103251488875,0.5722351582850403,0.61778406174531,0.4645406867665204,0.40083123207618,0.30859248381085225,0.35640046523981606,0.3411625623360874,0.5322521348715862,0.4738838044222468,0.5218193277180039,0.5501216320351315,0.5815392493050291,0.5685962771528259,0.5956988650713432,0.6974567035035398,0.5942264324229999,0.6806098922764936,0.6796634963598552,0.5705888690274921,0.4460928430733687,0.4108576685076385,0.4239612141068828,0.46246475186553493,0.4737572029563147,0.6021319122622454,0.4560528636940086,0.5054557649834804,0.5241658629667849,0.5248059233029041,0.8367152597260812,0.8351640685056166,0.7395759650232006,0.6806911194008753,0.8398048292052772,0.7845654475211944,0.7331283416189506,0.7678922578031377,0.8411189218586247,0.6783911339947212,0.9671628476301987,0.9777219035993902,0.9749182159819834,0.9613914899952222,1.0,0.9727552940013416,0.5582327070126456,0.5638465475033797,0.4213865140991656,0.529058063346695,0.42837228189620785,0.471685617409312,0.7285255496040589,0.559632611244573,0.5719176554442951,0.4506186397677539,0.5897062781337815,0.288165684055521,0.49012111834116107,0.38860414007952615,0.6970866557646779,0.5743954941633139,0.5153993285890501,0.6232114677653213,0.49202590028541754,0.5668149228215952,0.5067628046303693,0.6524285470201312
i.3.6,0.4538219977511489,0.4385889144018336,0.45897363121862844,0.5243271417144718,0.33951462737703214,0.408753051380388,0.4035754393391192,0.4203173958701473,0.364198621830783,0.43214328934941365,0.3677181896037392,0.3275598989797885,0.2923253121645965,0.4107063815191012,0.4327966328476966,0.3850032276320806,0.4139143239566943,0.45324130021938963,0.43564769315848384,0.04791383530089683,0.16881247531080396,0.42488139634951666,0.2695692570263079,0.41379277714539087,0.3278431947392095,0.6398292913826779,0.5200245726745019,0.6551961467544914,0.6899072829403466,0.6183907378508584,0.6662619612377344,0.6426641297786102,0.6337125715314446,0.5825159731494395,0.6337437223099701,0.6718415946471442,0.6877517666164865,0.6677859983833334,0.6549531706819922,0.6616490599135854,0.6060167082196501,0.6186230168635621,0.721132705784247,0.6648621745559148,0.7004602263039408,0.6740009901245567,0.6622388088036332,0.662037680569455,0.6943948758497477,0.6483393314255342,0.5950081406388296,0.6067873667253614,0.6777132225239407,0.6566726936566024,0.46386982830219853,0.5852483078515067,0.47204520318859367,0.5790895050617371,0.6090814746261334,0.48120752877876427,0.46267834041112327,0.3730327475204127,0.41190304161491276,0.35280648824872146,0.5450094954038202,0.4492507091651057,0.5427647585482586,0.5652642018015612,0.6010290571523333,0.5999010463193857,0.6316929431320204,0.7106548769394372,0.6135648357316592,0.7048529562764734,0.7067552696684694,0.5983003665036031,0.467207898708953,0.4403728548354325,0.4523150053711583,0.5016193996704248,0.5102810793521414,0.6022367669582634,0.47705189737334874,0.5413241819790865,0.5341660857242388,0.5087027340568111,0.8486296684364031,0.8285173152190185,0.7491660554550861,0.7103778113357213,0.8437090209304432,0.781681473180267,0.7506947946049908,0.7714944633017674,0.8509378823500923,0.6811058361806418,0.976377718118486,0.9674683603599643,0.9735160782980108,0.9566811396318365,0.9727552940013416,1.0,0.5974650554386879,0.5939819281991012,0.4340195066175127,0.5592590370024817,0.4548959355345806,0.49716283998944166,0.7097563239166097,0.5544411282906022,0.578533493052583,0.4660398032892989,0.6072587426570121,0.3329572121722431,0.5227516176217251,0.4094863289518686,0.7349074624981361,0.5992092639359032,0.5578030613692083,0.6756403439257539,0.55108448496684,0.6213787440370504,0.5313763865696416,0.6572491593844865
j.1.1,0.67858873572567,0.6956604203086384,0.717403311069147,0.7434013981762454,0.44487478885796605,0.4512103870096316,0.45945887806298114,0.4533798917963014,0.5148460202323719,0.5845127968279809,0.4126652365128737,0.37057136581646394,0.3925100950563068,0.4677521557073428,0.4804013701405447,0.44829326353834875,0.46684701987848726,0.4672221222719779,0.47581315433900073,0.24585211220792544,0.39717636412932605,0.5714931820055941,0.3948378222878648,0.5307878131806703,0.27036554145548547,0.8267564146065177,0.8542365734707862,0.7408550277444703,0.7543716444219741,0.5941743577253137,0.7422858476547078,0.7209301669487771,0.7236988246341062,0.6791800127671171,0.7255642272923021,0.7344478415772497,0.7446310898523048,0.7401041176568431,0.7508941595875542,0.779718503932727,0.7757989131434597,0.7990058904946691,0.7197114074327285,0.7133544151614718,0.7648132678336297,0.7692072908573464,0.7853130662058075,0.7691325289888851,0.8155195647166534,0.7198195535317606,0.7548476048078229,0.7349899826737019,0.8073433669795047,0.8140902729578152,0.6044055664442873,0.8240687489453551,0.8131606867065698,0.8235308396527782,0.7864373154353107,0.6147980539109479,0.6343674431811269,0.5075808358294609,0.529092387978127,0.4822516088348545,0.594784090133661,0.6143515986021176,0.7130169288024272,0.6555848849604687,0.7025220551920089,0.7686171893169756,0.7460071314123804,0.7175263860318498,0.6886317467223063,0.7134853659813868,0.735044996124079,0.665952451804309,0.6939986144368812,0.6919329063952607,0.7121838511895572,0.7947182503183697,0.7536316664943578,0.6637047761960562,0.587841110575801,0.6142068944196084,0.5540452195280586,0.6571875631280812,0.603396163669952,0.7040827679711927,0.6468037743693863,0.5852105742669531,0.6459179167581843,0.6912071520306693,0.6933708968620645,0.6009446561750452,0.7600181638426331,0.6033018884836219,0.6564761498766224,0.6319218131916023,0.61744234358239,0.5872030485915116,0.5582327070126456,0.5974650554386879,1.0,0.905994591166897,0.61294522911427,0.7340232505884411,0.7458934604582891,0.7744989265030294,0.7443852925772221,0.5849082353900938,0.7828856564829678,0.48697865131352547,0.46059688065507853,0.5326326445700285,0.7753758503060505,0.5358837278971267,0.8120641793024705,0.7648628739790553,0.5619094392795213,0.7190227989021525,0.6477839071669184,0.7965190004173617,0.5296218336629537,0.6416310994326385
j.1.2,0.658501890881644,0.7243111431448216,0.7251904179499955,0.7517542737251823,0.4669334192076053,0.4792896987725594,0.4819330480431404,0.5165910515803407,0.5135674277115327,0.6627545011258655,0.4285172211789324,0.3540736784091192,0.356853620904782,0.4607915436333363,0.4639464709723821,0.4777729497336344,0.4591593603887053,0.4605884170473282,0.4675790043987838,0.16743361254814484,0.3842867597259931,0.5443960013920284,0.37213607529930753,0.5127874827473177,0.3575218932667357,0.7225604693916858,0.738906987360601,0.7677046478313386,0.772569106385845,0.5534313728659439,0.6870782044996888,0.6530262893174987,0.6493783568269959,0.5852212713267487,0.6667575524915598,0.6874885719254725,0.7076506488383905,0.6917367152656035,0.7046793347674838,0.7132045387742263,0.6759926415983617,0.7097480954090747,0.6767785816180667,0.6718147932226015,0.7030981682695702,0.7280636952311274,0.7243575754373408,0.7496295555295247,0.7853591458480038,0.7182869352283038,0.790662301404236,0.7119121928907929,0.7827034538161203,0.8125580073046812,0.6656428248207757,0.7842676930985333,0.7227463161118703,0.771691829932501,0.8234491423279658,0.6713262549752348,0.6222213432086395,0.5184868997164163,0.5332282709654584,0.3915669905426824,0.5390393605368184,0.5742272799592759,0.6642841806766313,0.6218558799239756,0.6471536034897336,0.7187356239891792,0.6634054936219956,0.6780061573921885,0.6027965405708621,0.6786886533171671,0.6978754169869662,0.6010001398258531,0.6650194565999419,0.636637100659509,0.6591137391919288,0.7198732739309538,0.698536401242246,0.6187225818047363,0.5181048618665747,0.49827697990968745,0.49295043188203425,0.6270566493364502,0.6332957388497404,0.7245351936499902,0.6396878786031827,0.5817761127719309,0.6149980066440497,0.7057214164717441,0.664063656674692,0.6010314081544862,0.7622994587816719,0.5675945151354874,0.6476156929628805,0.6543066450899526,0.6228149712522395,0.6018751828271518,0.5638465475033797,0.5939819281991012,0.905994591166897,1.0,0.5478298751365124,0.6729666667274009,0.6725752248689478,0.6943364534462488,0.7066083320339148,0.5416128850434592,0.7305224908327079,0.4344409237534149,0.46361932902281006,0.4175750694089304,0.8099046662749505,0.45099832661544265,0.8121675058470893,0.7003918121412922,0.5268961993170221,0.745033698970984,0.5701332448102656,0.7595650081776671,0.42462690036646833,0.560224593586666
j.2.1,0.5440196059473537,0.4966202286925589,0.47325667459796833,0.5117917157854689,0.4111079326868117,0.4512404798371884,0.43909285171330165,0.439437391078805,0.4951936405861965,0.4368382406486979,0.5209265346504509,0.4907756373405205,0.5264247058352638,0.5843410561207136,0.5267672468489372,0.5364818228448173,0.5622677320076189,0.5746639786091718,0.5598821701231003,0.40979431023389473,0.3654647540402119,0.4595582079039399,0.41519667808097804,0.4993215301662082,0.3030635144978368,0.5959160976702685,0.5408572729515263,0.44158350339405367,0.5108697702912204,0.47106577569170743,0.5254651443065693,0.523025039172104,0.5001906956621248,0.457046749854135,0.5273875587669723,0.4978784850447757,0.513010945501948,0.5476446161668661,0.5125649603935484,0.5663581231032923,0.6024127394694059,0.6144559830977051,0.5447766286405783,0.5308052105966015,0.5394900476495239,0.569515048794168,0.5565717239916419,0.5436828248889548,0.5800382519805283,0.5346806025453947,0.5768100909244205,0.44834475048549666,0.5641722788516601,0.5138598923793499,0.44702207667429117,0.5442436564525223,0.4036366829452015,0.520785709621494,0.5214327054139641,0.4019203338234977,0.36565918191825436,0.25530878326763556,0.21178409266098824,0.6447407699802415,0.7104350582381437,0.653361307124283,0.7442451728489109,0.7242007635937442,0.7192539024137797,0.6454707561487082,0.6203661674098087,0.6655579536430571,0.6390837886000024,0.6444136280306695,0.6861117075146433,0.6184832497855739,0.5332910427229401,0.5186715709355243,0.5060466893746046,0.585864270415559,0.5134548147084101,0.6279390979945305,0.6381629010567226,0.6321355192872984,0.5583393249602784,0.6451793494318597,0.42561408617045904,0.5259884773857985,0.49431859758489777,0.4924530773765943,0.6573765837011721,0.6834407339687661,0.6797789305655612,0.7006512452288616,0.6622225868887783,0.6924932677583976,0.5250225681512912,0.49564855950277714,0.5045136008707172,0.47922234256087964,0.4213865140991656,0.4340195066175127,0.61294522911427,0.5478298751365124,1.0,0.9473502471873051,0.9313724839060679,0.8305482284287765,0.8340554534404301,0.7191441106132407,0.7850987723595734,0.7003312738358557,0.5853351773810553,0.6042837845327685,0.6356133567720411,0.6995588520785299,0.6257250417170638,0.6167276389279172,0.6071545932616399,0.5813672734975466,0.6819469072008316,0.7231595047402375,0.5059471244334305,0.5932490032779435
j.2.2,0.5917832709857358,0.5634763822144101,0.540892655533927,0.595993445641098,0.4869987523819325,0.5115245243907951,0.5044797464397158,0.5077552801892039,0.5752407969873788,0.5068687172773562,0.5489617651230123,0.5040519815980008,0.5470528689249884,0.610394861978835,0.5758745096176853,0.5635044766901369,0.5858940105927929,0.6079663943050264,0.5824906998762961,0.41924392828714624,0.40864913708523104,0.5326103100495762,0.4719483418998954,0.5525918299971535,0.37354996799404444,0.690479399314248,0.6256217151724451,0.5692621985126267,0.6200145750378467,0.5609337733860796,0.6437879088076828,0.6281555077427023,0.6138228582179368,0.5777593080436424,0.6468311635444672,0.6237976901521398,0.6298000337486359,0.6570695428200071,0.6297208049760842,0.6659878343867096,0.6726283575176026,0.6945573300985111,0.6394785218614695,0.6227084708547145,0.6522049667153932,0.6729751303351512,0.6511888635849221,0.649144784763108,0.6917775051529559,0.6273478209530834,0.6541771048713294,0.57811760077174,0.6517592167072087,0.642473933704443,0.5427755731581617,0.649881236187495,0.5492633986992258,0.6252661260968233,0.6118039351191585,0.4459818757717532,0.5287209296379733,0.40962080627501285,0.378521867346937,0.6897110918106896,0.7851986899510703,0.7194009575984419,0.8456463642545169,0.8050318616628015,0.8273905974372548,0.7280043324267673,0.7000344598140558,0.7488655973799492,0.716942279546969,0.7383877685351393,0.7757762259726845,0.6976827523605384,0.6035166525302866,0.5912407772389607,0.583667141353593,0.6720877445725499,0.600287786173533,0.7159140687554106,0.6873647916621238,0.7074596299134696,0.6321697263686227,0.7119163071445603,0.5422800994544441,0.6307437260127985,0.5973538530368571,0.5933182402913456,0.7038921016965948,0.7270497080025938,0.7192613080705613,0.703704374174688,0.7267762864522149,0.6940244754605628,0.6552565675098203,0.622851764435932,0.6172908214936376,0.6137592636097017,0.529058063346695,0.5592590370024817,0.7340232505884411,0.6729666667274009,0.9473502471873051,1.0,0.9570616493302788,0.8995205189884272,0.8587362740412745,0.7348651444593844,0.8284885154426458,0.7062046649642668,0.6360782674477714,0.6260733426860118,0.6681295973479755,0.7061587028721782,0.6944756327736988,0.6788578079220662,0.6672234035681512,0.6413112455897404,0.7232420249158032,0.8010536133698201,0.5749575012279579,0.6612545617523335
j.2.3,0.5550092479608436,0.5306957714463854,0.5104008629118302,0.5732183473853711,0.4459685926095895,0.42881850210482286,0.4209770870742431,0.41239075701152594,0.501643732542707,0.46429935639552816,0.5021978637501388,0.4813731568804341,0.5122847209369261,0.5643622398256121,0.5374952223228124,0.5186187909371923,0.5708654644307775,0.5695663006411007,0.5485837239768306,0.37640314420676924,0.3714709767902602,0.5089904967203226,0.4384698361427907,0.546322177455876,0.33739449363557267,0.6831576733095603,0.6528742970283157,0.5914281521105446,0.6271913617598097,0.4987910265304128,0.6206326535038367,0.5933618513812814,0.5853695020124873,0.5497422978377657,0.6311881829697988,0.598077491499511,0.5974743418971917,0.6220297365331805,0.606767735857385,0.6403557983148134,0.6715043433883149,0.6849434945448816,0.6145039435416237,0.602425552431139,0.6246003222871301,0.6690100476542259,0.6492843167408809,0.6562294122006785,0.6741380535500691,0.6050733686058105,0.6688258466355484,0.565462156182833,0.6391123532761597,0.6266874244483418,0.49382970668720816,0.643978457532173,0.5374925186703366,0.615929238596802,0.6185852832790085,0.5077535169375893,0.4825363151955672,0.38946119791435546,0.33272740171179993,0.5977966642923505,0.6764245206938442,0.695925025600944,0.7775492342462725,0.7387934339566173,0.7443112360094066,0.6904357882243122,0.6462149658801997,0.6934121569498474,0.6658680508270208,0.6889729946847956,0.7272133377524337,0.66524103855285,0.5875265464877468,0.5847656471095222,0.580813730040653,0.6703162644503613,0.5936666588104011,0.6786928851210422,0.6457243117308954,0.6421688911751079,0.5758612264555216,0.7201836062151328,0.5045421655468746,0.5836666711531624,0.5412414267033054,0.5323904913482826,0.6446368556850847,0.720776176307764,0.7291149458437838,0.686811013105015,0.6835727427396499,0.6941100519389273,0.5561084590174187,0.521385920471122,0.5068817653393045,0.5176571135065603,0.42837228189620785,0.4548959355345806,0.7458934604582891,0.6725752248689478,0.9313724839060679,0.9570616493302788,1.0,0.91763357997501,0.7957867807968498,0.654743813940279,0.7793358783323472,0.6131578772589972,0.5552367074191339,0.5575603203969244,0.68632388545894,0.6188682263881066,0.6768636878960006,0.6401596071851563,0.5705818160210335,0.6343531020679944,0.6603618862348882,0.7470707247863394,0.4877397882605176,0.5918757829204513
j.2.4,0.5314891171228717,0.5321210665015637,0.5136932063267113,0.5713753967977352,0.39828709509645016,0.39298875909463143,0.3691283206950315,0.3886548041759206,0.42576043605447533,0.4591021134862829,0.451846450642091,0.42372658409202624,0.447216387002226,0.5163634745719428,0.5044119200276055,0.47906917477062005,0.4950333022393707,0.5446174657948288,0.5111936208377784,0.2976516250920344,0.3135687325177276,0.4821569809982014,0.39245919585969713,0.490805495067862,0.3140436349526076,0.6727119356441372,0.6739633740901108,0.6107354046406784,0.6529863222808999,0.4702506832453069,0.6301017848749569,0.5899744099293165,0.567747330275424,0.5652523292406892,0.6259224083477973,0.6069287795048566,0.6063673601907509,0.6043898147298631,0.5988433304508087,0.6279583762121841,0.6431300984053093,0.6601586420987725,0.6213351329471146,0.6089035037631609,0.6392849168341804,0.6681522845187507,0.6414389050066412,0.6710898617087636,0.682789741472636,0.6222653069488983,0.6902848538860978,0.6037222476685552,0.6309850563837908,0.6676163735780037,0.5072442898712773,0.6654335856291702,0.5857568296171728,0.6755922659317277,0.6235985602697917,0.4781501680290626,0.5250209224497842,0.4075257107064814,0.4063745425023279,0.5231495247360985,0.6322195676142636,0.6128111044414486,0.7343938860778413,0.6761187728638632,0.6898794235648351,0.6784690697160889,0.6364509012890016,0.6863432812267012,0.6494155026610112,0.6808868403301018,0.7262640030831042,0.6634438149570875,0.5281756146886147,0.5200298624293458,0.5166950834256052,0.6123031704263208,0.5395776224797183,0.6073349151267652,0.557075308652787,0.5801913022206803,0.5171994909375038,0.6409180404796726,0.5144514045210125,0.5829292793279143,0.5398097839423144,0.5078241645522831,0.6210958009279524,0.7054095560361657,0.7111822067223262,0.6559472919423339,0.6936598350266524,0.6457665122195394,0.5924329704306819,0.5627921230378169,0.5451329230168459,0.5628938038809286,0.471685617409312,0.49716283998944166,0.7744989265030294,0.6943364534462488,0.8305482284287765,0.8995205189884272,0.91763357997501,1.0,0.7552451592718735,0.5798834384887617,0.6871240490416698,0.5150324547030946,0.48536092673213466,0.5211916101431872,0.6337815734446314,0.4984423729111419,0.6293516976380833,0.560534925870845,0.46108577155276814,0.5962949616672037,0.5869432628536194,0.6666655107572749,0.3962861571641413,0.5251569279243278
j.3.1,0.6997960681957546,0.6712802928831462,0.667817149161859,0.6737414394868797,0.4675565523282239,0.5437237323264148,0.544683058754894,0.5333701539453842,0.5843048506875594,0.5946539621644995,0.4984563613739515,0.4710413252693176,0.4804338139702543,0.5595449188642708,0.5219931843272088,0.5284927648790371,0.5157068396706458,0.5631796857427177,0.5472803283832787,0.3651309117345041,0.38373662522222113,0.5241624540136632,0.40827309429087927,0.5290300864210759,0.321233822386842,0.7704345139811453,0.6289155867387257,0.6195175731827297,0.6781809544022545,0.6254107127292249,0.7008228683860211,0.6949332553427553,0.6811395730615355,0.6323993017288506,0.676822662908433,0.6798029107875205,0.6954170915858162,0.7469793883527004,0.6954757490895304,0.717961674080454,0.748947764905192,0.7670577695889761,0.731015495984165,0.7002260664895147,0.7526229690206683,0.7163995506999785,0.7369401389595087,0.7232279189028861,0.7823934741822641,0.72255976409104,0.7304222205908879,0.6444915637520372,0.7324744103701294,0.7149749609454461,0.5756643300252187,0.6880695045574471,0.5873994748213841,0.6553755282187556,0.6920933622921942,0.48525889323870003,0.5160202282576235,0.3598522066006619,0.36528490237551725,0.6367179751335678,0.748430309331345,0.6757549552807064,0.7645983862368573,0.7323861302392891,0.7868785985394047,0.7492566865880793,0.7698896692322174,0.8135717594329994,0.7599951240215349,0.7945619086752038,0.8021464767205824,0.6996733458833747,0.711745271737939,0.6762538379375458,0.6703421254740428,0.7192996294056532,0.6915299446262585,0.6718019802608683,0.6429009932455121,0.6433026619633301,0.5740060506566907,0.7244109431862109,0.632858922649737,0.7773693825815778,0.7088427244800038,0.6815454735832288,0.8196956498407989,0.7851313337393906,0.7322069838752403,0.7741835395642218,0.8050786466056437,0.7396066456012955,0.7665838075549571,0.7786563211600597,0.7734090019049583,0.7431379683850161,0.7285255496040589,0.7097563239166097,0.7443852925772221,0.7066083320339148,0.8340554534404301,0.8587362740412745,0.7957867807968498,0.7552451592718735,1.0,0.8844518882397053,0.9082175812525446,0.8172014716568177,0.6210675889021179,0.6429081638020783,0.727710927358089,0.7493644800367885,0.8024324761324793,0.7817818609721946,0.7195893904209946,0.6607479207883897,0.7343197119599182,0.8010257539943085,0.6800220241881682,0.7805850833262754
j.3.2,0.7019879075028767,0.6534197295277818,0.6497821414467515,0.6829759408431434,0.6284451512079361,0.6787723489938092,0.6834630684892183,0.624636645270392,0.6806612616735338,0.6127711374048498,0.6286809567238691,0.6367687567800698,0.6506272091706011,0.6818596850209601,0.632251423693435,0.6618836899284419,0.6032713254556346,0.6823294152511038,0.6588859270833156,0.5664174859076523,0.5658620616490364,0.6301918282574119,0.5818216046635889,0.6494758058662323,0.4609866768120246,0.6679820719628828,0.49985591295555587,0.4789262338397255,0.5375097985361602,0.4898859005757663,0.5640347452257171,0.5689848978086955,0.542757352891477,0.5244236503528472,0.542171953355412,0.5521449044878927,0.5437994345957372,0.6397089200724508,0.566386922879665,0.5864976303955426,0.7112635513968156,0.7102233504942776,0.5923451605002721,0.5266160774105075,0.6233078588535891,0.6118062861213114,0.5938740172002844,0.5104271941359424,0.6846780664018224,0.6953785351505091,0.5938365187159461,0.5941904620900609,0.6118913923992453,0.5387501872720153,0.642873956720754,0.5895231350660729,0.5045914190419772,0.5066894533631997,0.5726961898072184,0.3323674632821953,0.5581465427837429,0.4202757831320415,0.45113809369343083,0.6050860640174359,0.6752481967666549,0.6106562934182342,0.6375913724333595,0.5585318720365985,0.6973703041744218,0.758673273061083,0.7384349061283044,0.7727279165812714,0.7730434210701868,0.7479582280990484,0.7642413865599437,0.7122227602751872,0.7053630061935389,0.6692068265344212,0.6570526156045065,0.6902961386964316,0.6700437833008435,0.6480204179834973,0.6700980914505748,0.606387461259158,0.5764111258590783,0.6734449781154026,0.5208530658331737,0.6850876109768526,0.7324222181223357,0.7299906941457284,0.7505302244542897,0.6327264436784227,0.5779058930278739,0.6449225024466586,0.6158920927627867,0.6399858681260591,0.6056793394107131,0.6069365378119611,0.6339015921045354,0.5820061583325893,0.559632611244573,0.5544411282906022,0.5849082353900938,0.5416128850434592,0.7191441106132407,0.7348651444593844,0.654743813940279,0.5798834384887617,0.8844518882397053,1.0,0.8656197732446669,0.9587754123496145,0.5512993665636124,0.6907481188603212,0.6635115238190902,0.8040316277968623,0.6658915608485496,0.756013114125109,0.8193527561768027,0.5565840667529445,0.7501673472719941,0.7723846702669522,0.6446589551053217,0.7149250021496976
j.3.3,0.6955572113141273,0.6504076255695229,0.6548259814655218,0.6812093978254758,0.5270212726315548,0.5723367215780444,0.5883911275294652,0.5381316386055948,0.6189030212199691,0.5792193979306832,0.5144006228745104,0.4905239625600556,0.5275675279817745,0.5793776203755714,0.5518692494854684,0.5554604052739797,0.5500920094080053,0.5652967631813784,0.5439521321855663,0.40056404068150614,0.46343171905101094,0.5684995334142352,0.4448344691710443,0.5574816793749109,0.3052633472122786,0.7308953597741533,0.6525938224714781,0.5217044812628361,0.5743949064127757,0.5160020079909388,0.6120611347546826,0.6071210914809615,0.5982876710919776,0.5435127298831945,0.6084838498788734,0.5962300740077845,0.5906778297734556,0.6582864215343334,0.6168811593684996,0.6422396563399093,0.7195112195994116,0.7722861632767468,0.6030819522322207,0.5746495199459316,0.6394715864051185,0.6339509631497457,0.6469556491084618,0.6069420626670203,0.7001095743328399,0.705937826219916,0.66894997954922,0.6381085929069913,0.7354999150406597,0.6902060953139766,0.5815138584817781,0.6732433796807938,0.6360452358675236,0.6413600288844125,0.6736428149465667,0.4352721205645626,0.5443814251786806,0.4082682747364659,0.42338604143018277,0.6108375556842207,0.6960717281352833,0.6624406423384572,0.7479417710839783,0.6933569083992549,0.7803374052494704,0.7721379325910083,0.7842631086443351,0.7771098319439008,0.7638569977079492,0.7659408084661469,0.7683958424642828,0.6912258424977846,0.7075914035841381,0.6988268675582333,0.6901543732666134,0.7474300754654059,0.7285103856401729,0.7041634073450362,0.7168174413326515,0.6774527314854025,0.6237868755422366,0.7428478547193518,0.5381709003415477,0.689662778716448,0.6822989697732241,0.6589068510024761,0.7398168251937622,0.6982197212522543,0.6806312863960847,0.6779721854110795,0.7434852114029952,0.6878407520479727,0.6481970957952855,0.6393183010647513,0.6452704507652836,0.6107506861546721,0.5719176554442951,0.578533493052583,0.7828856564829678,0.7305224908327079,0.7850987723595734,0.8284885154426458,0.7793358783323472,0.6871240490416698,0.9082175812525446,0.8656197732446669,1.0,0.8255124993674335,0.6587983522531211,0.7590361502433787,0.7613055726215455,0.8557369830447488,0.84054198593031,0.8742296133289127,0.7671917767116897,0.6431761780475056,0.8078788077198212,0.8450415689506907,0.7465195323315987,0.808001882682524
