,a.1.2,a.1.3,a.3.1,a.3.2,a.3.3,a.3.4,a.3.6,b.1.1,b.1.2,b.1.3,b.1.4,b.1.5,b.1.7,b.3.1,b.3.2,b.3.3,b.3.4,b.6.1,c.2.10,c.2.2,c.2.3,c.2.4,c.2.7,c.2.8,c.2.9,c.3.1,c.3.2,c.4.1,c.4.2,c.4.3,c.4.4,c.5.1,d.1.1,d.1.2,d.4.1,d.5.1,d.5.2,d.5.3,d.5.4,e.1.1,e.1.2,f.2.1,f.4.1,f.6.1,f.6.2,g.1.1,g.1.2,g.2.1,g.2.2,g.2.3,g.3.2,g.4.1,g.4.2,g.4.3,g.4.4,g.4.5,h.2.1,h.2.2,h.2.3,h.2.4,i.1.1,i.1.3,i.1.4,i.2.3,i.2.5,i.3.1,i.3.2,i.3.3,i.3.4,i.3.5,i.3.6,j.1.1,j.2.1,j.2.2,j.2.3,j.3.3,j.3.4,j.4.1,j.5.1,j.5.4,j.5.5,j.6.1,j.6.2,j.6.3,j.6.4,j.7.1,j.7.2
g.1.2,0.9722340412649065,0.9722340412649065,0.9725286412259487,0.968642691965661,0.9573867148356472,0.9619712508521973,0.9680990674488817,0.0,0.0,0.0,0.9798040588288577,1.0,0.0,0.9958932064498934,0.0,0.0,1.0,0.0,0.9675949232850362,0.9675949232850362,0.9675949232850362,0.9675949232850362,0.9675949232850362,0.9675949232850362,0.9675949232850362,0.9667559920110097,0.9742052033338735,0.9530249457887455,0.9603129153871177,0.9418390442648209,0.9492737328968719,0.9582199462228934,0.9727474594819727,0.9607529631048672,0.9516739187145529,0.9859617279333407,0.9749573326285524,0.9749573326285524,0.9749573326285524,0.8864052602897774,0.8864052602897774,0.9896907216061218,0.996337093989355,0.9008192991158104,0.9958932064498934,0.0,1.0,0.8867088332558368,0.8899341270670372,0.8872546438474389,0.9036687696254944,0.0,0.0,1.0,0.9957736369086629,0.0,0.6261379784415384,0.8006407690623883,0.7678345358928406,0.8006407690623883,1.0,0.9943091539653507,0.9943091539653507,1.0,0.0,0.0,1.0,0.9961164901661304,1.0,1.0,0.9958932064498934,0.8006407690623883,0.9835301914544083,0.9805806757361775,0.9999999999999998,1.0,1.0,0.0,0.7071067811865475,0.0,0.7071067811865475,0.0,1.0,0.9878291611733336,1.0,1.0,1.0
g.2.1,0.8708516552247288,0.8708516552247288,0.8755633049735104,0.870978360628865,0.8840922924845674,0.883556316505554,0.8840922924845674,0.0,0.0,0.0,0.765704865368846,1.0,0.0,0.9958932064498934,0.0,0.0,0.0,0.0,0.8712539148742472,0.8712539148742472,0.8712539148742472,0.8712539148742472,0.8712539148742472,0.8712539148742472,0.8712539148742472,0.8808218392030575,0.8738984898274447,0.8689610306448105,0.8816600977542437,0.8546326202284897,0.8536010445623012,0.8564753012057738,0.8826608679576045,0.911124378132796,0.902909891997561,0.8823615691908232,0.8709392847658665,0.8709392847658665,0.8709392847658665,0.9770084208197066,0.9770084208197066,0.8672790983039561,0.9961164901661304,0.9582986847558669,0.9958932064498934,0.0,0.8867088332558368,1.0,0.9788989218289043,0.9991266598178359,0.7981596478982249,0.0,0.0,1.0,0.8580115833076712,1.0,0.5561836371421766,0.7504787743199114,0.6737366523037145,0.7504787743199114,1.0,0.9988681377218548,0.9988681377218548,1.0,0.0,0.0,1.0,0.977139836434253,1.0,1.0,1.0,0.7504787743199114,0.9643662174763364,0.9805806757361775,0.9999999999999999,0.0,1.0,0.0,0.8944271908657517,1.0,0.980580675600405,0.0,1.0,0.8626621856124609,1.0,1.0,1.0
g.2.2,0.8865477310395018,0.8865477310395018,0.8852153322551566,0.8802898551107184,0.8941448117512634,0.8935780004008393,0.8941448117512633,0.0,0.0,0.0,0.9938837347221009,1.0,0.0,0.9958932064498934,0.0,0.0,0.0,0.0,0.8871254617347417,0.8871254617347417,0.8871254617347417,0.8871254617347417,0.8871254617347417,0.8871254617347417,0.8871254617347417,0.8905738917030275,0.8903485675262076,0.8914729962241649,0.8914729962241649,0.8914729962241649,0.8903225806538335,0.8853377544986939,0.8958538640984274,0.9264508145135056,0.9242325787307593,0.8922875708833228,0.8801000255933885,0.8801000255933885,0.8801000255933885,0.9770084208197066,0.9770084208197066,0.9965576489784295,0.9961164901661304,0.9582986847558669,0.9958932064498934,0.0,0.8899341270670372,0.9788989218289043,1.0,0.9782259433557968,0.8017684142572138,0.0,0.0,1.0,0.8580115833076712,1.0,0.5836583984251194,0.7504787743199114,0.7094546795896342,0.7504787743199114,1.0,0.9988681377218548,0.9988681377218548,1.0,0.0,0.0,1.0,0.9684959970073277,1.0,1.0,1.0,0.7504787743199114,0.9643662174763364,0.9805806757361775,0.9999999999999999,0.0,1.0,0.0,0.8944271908657517,1.0,0.980580675600405,0.0,1.0,0.8626621856124609,1.0,1.0,1.0
g.2.3,0.8712052883442165,0.8712052883442165,0.8754091921757574,0.8680351553629171,0.8811047726925189,0.8805706078805737,0.8811047726925189,0.0,0.0,0.0,0.765704865368846,1.0,0.0,0.9958932064498934,0.0,0.0,0.0,0.0,0.8716000807676693,0.8716000807676693,0.8716000807676693,0.8716000807676693,0.8716000807676693,0.8716000807676693,0.8716000807676693,0.8810980133085556,0.8740359241205715,0.869495916636771,0.881904300656813,0.8553622828356233,0.8541764815456359,0.8570695223840645,0.8800214690432475,0.9085680771185413,0.9004552338096758,0.8824170563703634,0.8712283654079122,0.8712283654079122,0.8712283654079122,0.9770084208197066,0.9770084208197066,0.8672790983039561,0.9961164901661304,0.9582986847558669,0.9958932064498934,0.0,0.8872546438474389,0.9991266598178359,0.9782259433557968,1.0,0.795626338129005,0.0,0.0,1.0,0.8580115833076712,1.0,0.5541696765364168,0.7504787743199114,0.669066332346328,0.7504787743199114,1.0,0.9988681377218548,0.9988681377218548,1.0,0.0,0.0,1.0,0.977139836434253,1.0,1.0,1.0,0.7504787743199114,0.9643662174763364,0.9805806757361775,0.9999999999999999,0.0,1.0,0.0,0.8944271908657517,1.0,0.980580675600405,0.0,1.0,0.8626621856124609,1.0,1.0,1.0
g.3.2,0.9152299271756164,0.9152299271756164,0.9174507252703684,0.9190755255825643,0.909370447988875,0.9135934879816276,0.9178386431663857,0.0,0.0,0.0,0.9529257802163458,1.0,0.0,0.9999999999999999,0.0,0.0,1.0,0.0,0.8995715480843426,0.8995715480843426,0.8995715480843426,0.8995715480843426,0.8995715480843426,0.8995715480843426,0.8995715480843426,0.9058996315768412,0.910729935413085,0.8866269755665145,0.9002298649903123,0.8713648456047616,0.8703940509987041,0.878381990221345,0.9257301537246388,0.8925533808780997,0.8779444839136522,0.9127411168347324,0.8955268292698739,0.8955268292698739,0.8955268292698739,0.9876583292665422,0.9876583292665422,0.9741263839112111,0.996337093989355,0.9890484984653334,0.9958932064498934,0.0,0.9036687696254944,0.7981596478982249,0.8017684142572138,0.795626338129005,1.0,0.0,0.0,0.0,0.9957736369086629,1.0,0.5347320696972766,0.9609876522627577,0.8352637146670575,0.9609876522627577,1.0,0.9943091539653507,0.9943091539653507,1.0,0.0,0.0,1.0,0.9958932064498934,1.0,1.0,0.9958932064498934,0.9609876522627577,0.9835301914544083,0.9805806757361775,0.9999999999999998,1.0,1.0,0.0,0.9486832980505138,1.0,0.9701425001881323,0.0,1.0,0.9878291611733336,1.0,1.0,1.0
g.4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g.4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g.4.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
g.4.4,0.996337093989355,0.996337093989355,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9476564207536947,0.9476564207536947,0.9476564207536947,0.9476564207536947,0.9476564207536947,0.9476564207536947,0.9476564207536947,0.9741263839112111,0.9958932064498934,0.9741263839112111,0.9741263839112111,0.9741263839112111,0.9741263839112111,0.9476564207536947,0.9957736369086629,0.8878013234927736,0.9533806729412575,0.9896907216061218,0.9084519037284248,0.9084519037284248,0.9084519037284248,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9957736369086629,0.8580115833076712,0.8580115833076712,0.8580115833076712,0.9957736369086629,0.0,0.0,0.0,1.0,0.0,0.9445169153183252,0.9958932064498934,0.9620639325705602,0.9958932064498934,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9958932064498934,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9965576489784295,1.0,1.0,1.0
g.4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
h.2.1,0.6348337587746575,0.6348337587746575,0.6406655099518135,0.6419516996733422,0.6523838371434538,0.651956744567518,0.6523838371434538,0.0,0.0,0.0,0.8395701577166025,1.0,0.0,0.894427191268244,0.0,0.0,1.0,0.0,0.6899372931869331,0.6899372931869331,0.6899372931869331,0.6899372931869331,0.6899372931869331,0.6899372931869331,0.6899372931869331,0.6791607507237515,0.6901686525387035,0.693905398981784,0.6808253809256817,0.6979280726737553,0.6846235994101004,0.67414264400508,0.6329574813526121,0.5804977907108748,0.595825229950564,0.6766511015979106,0.654588802482225,0.654588802482225,0.654588802482225,0.8627635265117279,0.8627635265117279,0.8878013240187749,0.7842934906893773,0.8879051520860304,0.931242779996078,0.0,0.6261379784415384,0.5561836371421766,0.5836583984251194,0.5541696765364168,0.5347320696972766,0.0,0.0,0.0,0.9445169153183252,1.0,1.0,0.9684959970073278,0.6391637009852835,0.9684959970073278,1.0,0.8320502942098359,0.8320502942098359,1.0,0.0,0.0,1.0,0.7071067811865476,0.0,0.0,0.9958932064498934,0.8783100658544366,0.6486749736765912,0.7893522178863693,0.8944271912682439,1.0,0.0,0.0,0.9999999999999998,1.0,0.7071067811865475,0.0,1.0,0.9045340338977516,1.0,1.0,1.0
h.2.2,0.9771398364342532,0.9771398364342532,0.966091783079296,0.966091783079296,0.966091783079296,0.966091783079296,0.966091783079296,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9428090415820635,0.9428090415820635,0.9428090415820635,0.9428090415820635,0.9428090415820635,0.9428090415820635,0.9428090415820635,0.9609876522627577,0.9486832980505138,0.9609876522627577,0.9609876522627577,0.9609876522627577,0.9609876522627577,0.9428090415820635,0.9609876522627577,0.9801960587207635,0.9801960587207635,0.966091783079296,0.9072647086356601,0.9072647086356601,0.9072647086356601,0.9938837347221009,0.9938837347221009,1.0,1.0,1.0,1.0,0.0,0.8006407690623883,0.7504787743199114,0.7504787743199114,0.7504787743199114,0.9609876522627577,0.0,0.0,0.0,0.9958932064498934,1.0,0.9684959970073278,1.0,0.9797958971524631,1.0000000000000002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.9999999999999998,1.0,0.0,0.0
h.2.3,0.7642037944573133,0.7642037944573133,0.7868850457414288,0.7920794933242026,0.8049513062126474,0.8044243331221144,0.8049513062126474,0.0,0.0,0.0,0.9079593844329936,1.0,0.0,0.9486832978607772,0.0,0.0,1.0,0.0,0.8404871595514536,0.8404871595514536,0.8404871595514536,0.8404871595514536,0.8404871595514536,0.8404871595514536,0.8404871595514536,0.8242650010149664,0.8456310478873812,0.8402894645072438,0.824450127640525,0.8451607485864194,0.8290496061588319,0.8212459908857521,0.7850013375081593,0.7489236095216444,0.783445363804058,0.8116202477508231,0.7937505726898179,0.7937505726898179,0.7937505726898179,0.9966685082238605,0.9966685082238605,0.9476564206070337,0.9935983408956981,0.9806878370602697,0.9958932064498935,0.0,0.7678345358928406,0.6737366523037145,0.7094546795896342,0.669066332346328,0.8352637146670575,0.0,0.0,0.0,0.9620639325705602,1.0,0.6391637009852835,0.9797958971524631,1.0,0.9797958971524631,1.0,0.9529257802163458,0.9529257802163458,1.0,0.0,0.0,1.0,0.9938837347221009,1.0,1.0,0.9730802873893598,0.9797958971524631,0.981139061221702,0.9805806757361777,0.9999999999999999,1.0,1.0,0.0,0.9999999999999998,1.0,0.9701425001881323,0.0,1.0,0.9847319278682323,1.0,1.0,1.0
h.2.4,0.9771398364342532,0.9771398364342532,0.966091783079296,0.966091783079296,0.966091783079296,0.966091783079296,0.966091783079296,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9428090415820635,0.9428090415820635,0.9428090415820635,0.9428090415820635,0.9428090415820635,0.9428090415820635,0.9428090415820635,0.9609876522627577,0.9486832980505138,0.9609876522627577,0.9609876522627577,0.9609876522627577,0.9609876522627577,0.9428090415820635,0.9609876522627577,0.9801960587207635,0.9801960587207635,0.966091783079296,0.9072647086356601,0.9072647086356601,0.9072647086356601,0.9938837347221009,0.9938837347221009,1.0,1.0,1.0,1.0,0.0,0.8006407690623883,0.7504787743199114,0.7504787743199114,0.7504787743199114,0.9609876522627577,0.0,0.0,0.0,0.9958932064498934,1.0,0.9684959970073278,1.0000000000000002,0.9797958971524631,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999998,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.9999999999999998,1.0,0.0,0.0
i.1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
i.1.3,0.9943091539653507,0.9943091539653507,0.9805806757361775,0.9805806757361775,0.9805806757361775,0.9805806757361775,0.9805806757361775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9805806757361775,0.9805806757361775,0.9805806757361775,0.9805806757361775,0.9805806757361775,0.9805806757361775,0.9805806757361775,0.9805806757361775,0.9805806757361775,0.9805806757361775,0.9805806757361775,0.9805806757361775,0.9805806757361775,0.9805806757361775,0.9805806757361775,0.9805806757361775,0.9805806757361775,0.9805806757361775,0.9805806757361775,0.9805806757361775,0.9805806757361775,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9943091539653507,0.9988681377218548,0.9988681377218548,0.9988681377218548,0.9943091539653507,0.0,0.0,0.0,0.0,0.0,0.8320502942098359,0.0,0.9529257802163458,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.9805806757361775,1.0,1.0,0.0,1.0,0.9943091539653507,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
i.1.4,0.9943091539653507,0.9943091539653507,0.9805806757361775,0.9805806757361775,0.9805806757361775,0.9805806757361775,0.9805806757361775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9805806757361775,0.9805806757361775,0.9805806757361775,0.9805806757361775,0.9805806757361775,0.9805806757361775,0.9805806757361775,0.9805806757361775,0.9805806757361775,0.9805806757361775,0.9805806757361775,0.9805806757361775,0.9805806757361775,0.9805806757361775,0.9805806757361775,0.9805806757361775,0.9805806757361775,0.9805806757361775,0.9805806757361775,0.9805806757361775,0.9805806757361775,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9943091539653507,0.9988681377218548,0.9988681377218548,0.9988681377218548,0.9943091539653507,0.0,0.0,0.0,0.0,0.0,0.8320502942098359,0.0,0.9529257802163458,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.9805806757361775,1.0,1.0,0.0,1.0,0.9943091539653507,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
i.2.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
i.2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i.3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i.3.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
i.3.3,0.9660917830792958,0.9660917830792958,0.9965576489784295,0.9965576489784295,0.9965576489784295,0.9965576489784295,0.9965576489784295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965576489784295,0.9965576489784295,0.9965576489784295,0.9965576489784295,0.9965576489784295,0.9965576489784295,0.9965576489784295,0.9965576489784295,0.9965576489784295,0.9965576489784295,0.9965576489784295,0.9965576489784295,0.9965576489784295,0.9965576489784295,0.9847319278682322,0.9847319278682322,0.9847319278682322,0.9965576489784295,0.9965576489784295,0.9965576489784295,0.9965576489784295,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9961164901661304,0.977139836434253,0.9684959970073277,0.977139836434253,0.9958932064498934,0.0,0.0,1.0,0.0,0.0,0.7071067811865476,0.0,0.9938837347221009,0.0,1.0,0.9805806757361775,0.9805806757361775,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9958932064498934,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
i.3.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
i.3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
i.3.6,1.0,1.0,0.9958932064498934,0.9958932064498934,0.9958932064498934,0.9958932064498934,0.9958932064498934,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9734171683786329,0.9734171683786329,0.9734171683786329,0.9734171683786329,0.9734171683786329,0.9734171683786329,0.9734171683786329,0.9943091539653507,1.0,0.9943091539653507,0.9943091539653507,0.9943091539653507,0.9943091539653507,0.9734171683786329,0.9958932064498934,0.9312427796681186,0.9734171682412092,1.0,0.9312427796681186,0.9312427796681186,0.9312427796681186,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9958932064498934,1.0,1.0,1.0,0.9958932064498934,0.0,0.0,0.0,0.9958932064498934,0.0,0.9958932064498934,1.0,0.9730802873893598,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9958932064498934,1.0,1.0,1.0
j.1.1,0.966091783079296,0.966091783079296,0.966091783079296,0.966091783079296,0.966091783079296,0.966091783079296,0.966091783079296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9622504486493763,0.9622504486493763,0.9622504486493763,0.9622504486493763,0.9622504486493763,0.9622504486493763,0.9622504486493763,0.9622504486493763,0.9622504486493763,0.9622504486493763,0.9622504486493763,0.9622504486493763,0.9622504486493763,0.9622504486493763,0.9609876522627577,0.9072647086356601,0.9072647086356601,0.9622504486493763,0.9622504486493763,0.9622504486493763,0.9622504486493763,0.9805806757361775,0.9805806757361775,1.0,1.0,1.0,1.0,0.0,0.8006407690623883,0.7504787743199114,0.7504787743199114,0.7504787743199114,0.9609876522627577,0.0,0.0,0.0,1.0,1.0,0.8783100658544366,0.9999999999999998,0.9797958971524631,0.9999999999999998,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0
j.2.1,0.9953834846720668,0.9953834846720668,0.9869275424652881,0.9869275424652881,0.9869275424652881,0.9869275424652881,0.9869275424652881,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9876583292665422,0.9876583292665422,0.9876583292665422,0.9876583292665422,0.9876583292665422,0.9876583292665422,0.9876583292665422,0.9961555380211256,0.9958932064498934,0.9961555380211256,0.9961555380211256,0.9961555380211256,0.9961555380211256,0.9876583292665422,0.9869275424652881,0.9673409232564875,0.9673409232564875,0.9951011348612309,0.9673409232564875,0.9673409232564875,0.9673409232564875,0.9943091539653507,0.9943091539653507,0.9587981127180597,0.9587981127180597,0.9587981127180597,0.9587981127180597,0.0,0.9835301914544083,0.9643662174763364,0.9643662174763364,0.9643662174763364,0.9835301914544083,0.0,0.0,0.0,1.0,0.0,0.6486749736765912,1.0,0.981139061221702,1.0,1.0,0.9943091539653507,0.9943091539653507,1.0,0.0,0.0,1.0,0.9958932064498934,1.0,1.0,1.0,1.0,1.0,1.0,0.9805806757361775,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9805806757361775,1.0,0.0,0.0
